Date,Ticker,Open,High,Low,Close,Volume
,,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2004-08-19,GOOGL,2.483736420885526,2.5845756286121926,2.3833927177534813,2.492180585861206,893181924
2004-08-20,GOOGL,2.5088219544888006,2.7092594852575287,2.496154641777937,2.690134048461914,456686856
2004-08-23,GOOGL,2.750738233475586,2.818543803647125,2.708514331099461,2.717207431793213,365122512
2004-08-24,GOOGL,2.7629079775983,2.7718495399358525,2.572405397341677,2.6046934127807617,304946748
2004-08-25,GOOGL,2.606929921423733,2.682435458831031,2.5801057040812174,2.632760763168335,183772044
2004-08-26,GOOGL,2.606680600876557,2.681192758442764,2.5994780366251398,2.680199146270752,141897960
2004-08-27,GOOGL,2.6849186712924276,2.697834210528641,2.625061047318626,2.6364855766296387,124235640
2004-08-30,GOOGL,2.6148777289987906,2.620093305547175,2.5336594581604004,2.5336594581604004,103935960
2004-08-31,GOOGL,2.540862346182676,2.5758827429527065,2.5373855313380718,2.5426011085510254,98357544
2004-09-01,GOOGL,2.5507971250653956,2.557503475252065,2.4755398125387496,2.489945888519287,182765052
2004-09-02,GOOGL,2.4636180596312145,2.542601127845193,2.4574088700705587,2.521240711212158,302373324
2004-09-03,GOOGL,2.507331399830005,2.526953050986558,2.466846259800643,2.4839847087860107,103048848
2004-09-07,GOOGL,2.508821882108756,2.533411120229148,2.4740497169137177,2.5229790210723877,116950932
2004-09-08,GOOGL,2.502115703702228,2.5589929622658363,2.496154740407229,2.5408620834350586,99712188
2004-09-09,GOOGL,2.5465745485264732,2.5510447381001446,2.508573796113923,2.541109800338745,81234684
2004-09-10,GOOGL,2.5234763467210923,2.646669587766678,2.5160246102065797,2.616119384765625,173977848
2004-09-13,GOOGL,2.6484074122832744,2.6926185407987595,2.64418544780655,2.670016288757324,156882960
2004-09-14,GOOGL,2.6687745949896304,2.781784668121256,2.6523812957593176,2.7691173553466797,216579204
2004-09-15,GOOGL,2.7460192283426275,2.8371724480579066,2.737077664290061,2.781785011291504,214261524
2004-09-16,GOOGL,2.7902288466332967,2.8761664790170425,2.773091343879428,2.830713987350464,185326488
2004-09-17,GOOGL,2.841890447753842,2.9181413650512695,2.820282755683132,2.9181413650512695,189450360
2004-09-20,GOOGL,2.904729595304946,3.0202228672811917,2.9002584590141556,2.964587450027466,212575212
2004-09-21,GOOGL,2.9757636435736705,2.9909151028718797,2.918638169700498,2.9268343448638916,144575280
2004-09-22,GOOGL,2.9159062762743235,2.9722873194728017,2.901251975517025,2.940246343612671,151624224
2004-09-23,GOOGL,2.9516719617659994,3.045805768945425,2.90646745980472,3.0008504390716553,170713116
2004-09-24,GOOGL,3.0038307401920843,3.0823168699369887,2.974522376844617,2.9762611389160156,182469348
2004-09-27,GOOGL,2.9695548365772253,3.0023400146958057,2.9258411079986772,2.9372658729553223,141322536
2004-09-28,GOOGL,3.012772411946521,3.1642796918874967,2.9856990241788686,3.1508679389953613,338581080
2004-09-29,GOOGL,3.146893878214167,3.3535405937283445,3.135220177881103,3.255681037902832,610329060
2004-09-30,GOOGL,3.226373636481643,3.2859832706183245,3.204019609576701,3.2189218997955322,275160564
2004-10-01,GOOGL,3.2487266256523477,3.3341670988494236,3.2015360807227546,3.2929375171661377,302497200
2004-10-04,GOOGL,3.359253033791342,3.3994889977069214,3.3289510607197554,3.3545336723327637,260455284
2004-10-05,GOOGL,3.3445995267722717,3.4407203347588844,3.2844927273712594,3.43674635887146,299464236
2004-10-06,GOOGL,3.4163789851631123,3.43873301145352,3.377880831298679,3.404705047607422,267628104
2004-10-07,GOOGL,3.4007308891470958,3.474250378461884,3.391541337507568,3.4486677646636963,282301416
2004-10-08,GOOGL,3.4454383310228187,3.4692821834422523,3.403215374782403,3.4208500385284424,221390388
2004-10-11,GOOGL,3.4027179314614733,3.4489160456385233,3.3244812087038986,3.359501600265503,209442348
2004-10-12,GOOGL,3.3391344232429385,3.417869729103067,3.3133035827151986,3.4126529693603516,233310456
2004-10-13,GOOGL,3.5596907482148925,3.565402538901445,3.4792178692232034,3.4995839595794678,395324280
2004-10-14,GOOGL,3.5023165360408917,3.536343315923257,3.4414643573352937,3.5269057750701904,208842948
2004-10-15,GOOGL,3.599678883672522,3.6138357863329467,3.525662942039867,3.5793116092681885,263895840
2004-10-18,GOOGL,3.556710308905963,3.705734138167865,3.507283609193465,3.7047407627105713,280726992
2004-10-19,GOOGL,3.7380225576998907,3.785213809804792,3.6597846533865988,3.674438953399658,362197440
2004-10-20,GOOGL,3.676673915007202,3.700517766522795,3.4672950643070695,3.489400863647461,454453092
2004-10-21,GOOGL,3.586515388255041,3.7288328789042864,3.5174670335148313,3.710204839706421,582996420
2004-10-22,GOOGL,4.235762996506786,4.474946867855151,4.075313233641627,4.282705307006836,1474200324
2004-10-25,GOOGL,4.381310513854487,4.829128894529417,4.2856871042802345,4.65452241897583,1309257432
2004-10-26,GOOGL,4.628193974790574,4.78466931850655,4.470725728781062,4.515432834625244,891391716
2004-10-27,GOOGL,4.538283374348482,4.707177097975742,4.51468751008172,4.619004249572754,533725740
2004-10-28,GOOGL,4.636638810248053,4.828135018292416,4.60981483092925,4.801061630249023,593278128
2004-10-29,GOOGL,4.939902852297154,4.966230854109775,4.73400151274519,4.734994888305664,845653500
2004-11-01,GOOGL,4.807271494821702,4.909601475125893,4.750642466211154,4.868867874145508,488507004
2004-11-02,GOOGL,4.937170607991496,4.948844546424143,4.802055430846178,4.840057373046875,453398148
2004-11-03,GOOGL,4.9222678959743575,5.007212157900818,4.7377272003806254,4.76057767868042,554992452
