Date,Ticker,Open,High,Low,Close,Volume
,,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2004-08-19,GOOGL,2.483736420885526,2.5845756286121926,2.3833927177534813,2.492180585861206,893181924
2004-08-20,GOOGL,2.5088217321393733,2.709259245143919,2.496154420551176,2.690133810043335,456686856
2004-08-23,GOOGL,2.750738233475586,2.818543803647125,2.708514331099461,2.717207431793213,365122512
2004-08-24,GOOGL,2.7629082304989256,2.7718497936549373,2.5724056328047977,2.604693651199341,304946748
2004-08-25,GOOGL,2.606929921423733,2.682435458831031,2.5801057040812174,2.632760763168335,183772044
2004-08-26,GOOGL,2.606680600876557,2.681192758442764,2.5994780366251398,2.680199146270752,141897960
2004-08-27,GOOGL,2.684918428494022,2.6978339665622775,2.6250608099331725,2.6364853382110596,124235640
2004-08-30,GOOGL,2.614877482937533,2.6200930589951295,2.5336592197418213,2.5336592197418213,103935960
2004-08-31,GOOGL,2.540861869671604,2.57588225987394,2.5373850554790387,2.542600631713867,98357544
2004-09-01,GOOGL,2.5507968808201578,2.5575032303646767,2.4755395754995884,2.489945650100708,182765052
2004-09-02,GOOGL,2.463617593692112,2.5426006469681823,2.4574084053057876,2.521240234375,302373324
2004-09-03,GOOGL,2.507331399830005,2.526953050986558,2.466846259800643,2.4839847087860107,103048848
2004-09-07,GOOGL,2.508822119189502,2.5334113596335484,2.4740499507085345,2.522979259490967,116950932
2004-09-08,GOOGL,2.5021154689193663,2.558992722145969,2.4961545061837067,2.5408618450164795,99712188
2004-09-09,GOOGL,2.54657478745778,2.5510449774508652,2.5085740314798244,2.541110038757324,81234684
2004-09-10,GOOGL,2.523476116745485,2.6466693465639235,2.516024380910082,2.616119146347046,173977848
2004-09-13,GOOGL,2.6484076487722934,2.6926187812356024,2.644185683918569,2.6700165271759033,156882960
2004-09-14,GOOGL,2.668774365210475,2.7817844286120326,2.652381067391611,2.7691171169281006,216579204
2004-09-15,GOOGL,2.7460187576362287,2.837171961726561,2.737077195116372,2.7817845344543457,214261524
2004-09-16,GOOGL,2.790228611624603,2.8761662367702,2.7730911103141507,2.8307137489318848,185326488
2004-09-17,GOOGL,2.841890679942553,2.9181416034698486,2.820282986106447,2.9181416034698486,189450360
2004-09-20,GOOGL,2.904729595304946,3.0202228672811917,2.9002584590141556,2.964587450027466,212575212
2004-09-21,GOOGL,2.9757643707866825,2.9909158337875845,2.9186388829532657,2.926835060119629,144575280
2004-09-22,GOOGL,2.9159062762743235,2.9722873194728017,2.901251975517025,2.940246343612671,151624224
2004-09-23,GOOGL,2.9516719617659994,3.045805768945425,2.90646745980472,3.0008504390716553,170713116
2004-09-24,GOOGL,3.0038307401920843,3.0823168699369887,2.974522376844617,2.9762611389160156,182469348
2004-09-27,GOOGL,2.969555077616707,3.0023402583964685,2.9258413454899053,2.9372661113739014,141322536
2004-09-28,GOOGL,3.012772411946521,3.1642796918874967,2.9856990241788686,3.1508679389953613,338581080
2004-09-29,GOOGL,3.1468941086660935,3.353540839313331,3.1352204074781462,3.255681276321411,610329060
2004-09-30,GOOGL,3.2263733975111304,3.2859830272326547,3.2040193722619024,3.218921661376953,275160564
2004-10-01,GOOGL,3.2487266256523477,3.3341670988494236,3.2015360807227546,3.2929375171661377,302497200
2004-10-04,GOOGL,3.359253511299344,3.399489480934348,3.32895153392042,3.354534149169922,260455284
2004-10-05,GOOGL,3.3445990627201807,3.4407198573703504,3.2844922716587877,3.4367458820343018,299464236
2004-10-06,GOOGL,3.4163787459270516,3.438732770652092,3.3778805947584982,3.4047048091888428,267628104
2004-10-07,GOOGL,3.40073112425163,3.47425061864908,3.391541571976796,3.4486680030822754,282301416
2004-10-08,GOOGL,3.4454383310228187,3.4692821834422523,3.403215374782403,3.4208500385284424,221390388
2004-10-11,GOOGL,3.402718172947048,3.4489162904027055,3.324481444637135,3.359501838684082,209442348
2004-10-12,GOOGL,3.3391344232429385,3.417869729103067,3.3133035827151986,3.4126529693603516,233310456
2004-10-13,GOOGL,3.5596907482148925,3.565402538901445,3.4792178692232034,3.4995839595794678,395324280
2004-10-14,GOOGL,3.5023165360408917,3.536343315923257,3.4414643573352937,3.5269057750701904,208842948
2004-10-15,GOOGL,3.599678883672522,3.6138357863329467,3.525662942039867,3.5793116092681885,263895840
2004-10-18,GOOGL,3.556710308905963,3.705734138167865,3.507283609193465,3.7047407627105713,280726992
2004-10-19,GOOGL,3.7380225576998907,3.785213809804792,3.6597846533865988,3.674438953399658,362197440
2004-10-20,GOOGL,3.676673915007202,3.700517766522795,3.4672950643070695,3.489400863647461,454453092
2004-10-21,GOOGL,3.5865156187253087,3.7288331185199075,3.5174672595480363,3.710205078125,582996420
2004-10-22,GOOGL,4.235763468117378,4.474947366096519,4.075313687387716,4.282705783843994,1474200324
2004-10-25,GOOGL,4.381310065006793,4.829128399804525,4.285686665228776,4.654521942138672,1309257432
2004-10-26,GOOGL,4.628193486045653,4.784668813237575,4.470725256665048,4.515432357788086,891391716
2004-10-27,GOOGL,4.538282905844444,4.707176612036169,4.514687044013571,4.619003772735596,533725740
2004-10-28,GOOGL,4.636638349741222,4.828134538766353,4.609814373086554,4.801061153411865,593278128
2004-10-29,GOOGL,4.939902852297154,4.966230854109775,4.73400151274519,4.734994888305664,845653500
2004-11-01,GOOGL,4.80727196562636,4.909601955952334,4.7506429314697955,4.868868350982666,488507004
2004-11-02,GOOGL,4.937170607991496,4.948844546424143,4.802055430846178,4.840057373046875,453398148
2004-11-03,GOOGL,4.9222678959743575,5.007212157900818,4.7377272003806254,4.76057767868042,554992452
